county,date,deviation,label
Tehama,2024-03-01,0.08753766416894393,Green
Trinity,2024-03-01,-0.16085308759916045,Green
Tulare,2024-03-01,0.07623007346088925,Green
Tuolumne,2024-03-01,-0.1372514761514004,Green
Ventura,2024-03-01,-0.056622211011155006,Green
Yolo,2024-03-01,-0.2154430592074491,Green
Yuba,2024-03-01,-0.11535347021383767,Green
Alameda,2024-04-01,0.07240060853173438,Green
Alpine,2024-04-01,0.3153603153930774,Red
Amador,2024-04-01,-0.055837343976631426,Green
Butte,2024-04-01,0.0843655163366923,Green
Calaveras,2024-04-01,-0.07009536608758632,Green
Colusa,2024-04-01,0.10900964870947685,Yellow
Contra Costa,2024-04-01,0.18686748112685975,Red
Del Norte,2024-04-01,-0.039247690126347046,Green
El Dorado,2024-04-01,0.002715691241829505,Green
Fresno,2024-04-01,0.14084653062321942,Green
Glenn,2024-04-01,0.12999043829606255,Green
Humboldt,2024-04-01,-0.07936240266111196,Green
Imperial,2024-04-01,0.15250494942799087,Green
Inyo,2024-04-01,-0.02002616242274402,Green
Kern,2024-04-01,0.13153652367213045,Yellow
Kings,2024-04-01,0.02186924096291661,Green
Lake,2024-04-01,0.0961018319156402,Green
Lassen,2024-04-01,0.05126279320143918,Green
Los Angeles,2024-04-01,0.012682297424408259,Green
Madera,2024-04-01,-0.015210375140162604,Green
Marin,2024-04-01,-0.06499506216898113,Green
Mariposa,2024-04-01,-0.09209802864010946,Green
Mendocino,2024-04-01,-0.003554134823226139,Green
Merced,2024-04-01,0.11961813009379607,Green
Modoc,2024-04-01,0.08134112466707949,Green
Mono,2024-04-01,0.2466256528039082,Red
Monterey,2024-04-01,0.03536239756358424,Green
Napa,2024-04-01,-0.0076349188829819906,Green
Nevada,2024-04-01,0.14130162696031753,Yellow
Orange,2024-04-01,0.01248704812017027,Green
Placer,2024-04-01,0.02804116499472699,Green
Plumas,2024-04-01,-0.12805574691504842,Green
Riverside,2024-04-01,-0.019562474914330153,Green
Sacramento,2024-04-01,0.09703638661494138,Green
San Benito,2024-04-01,0.11338597041075642,Green
San Bernardino,2024-04-01,-0.02038051193520607,Green
San Diego,2024-04-01,0.02350082067131569,Green
San Francisco,2024-04-01,0.16874516931419578,Yellow
San Joaquin,2024-04-01,-0.015134869945632555,Green
San Luis Obispo,2024-04-01,0.21414242836026204,Red
San Mateo,2024-04-01,0.2712079264343805,Red
Santa Barbara,2024-04-01,0.06623322693520262,Green
Santa Clara,2024-04-01,-0.034227094905562604,Green
Santa Cruz,2024-04-01,0.2093132482709608,Yellow
Shasta,2024-04-01,0.07160450965604602,Green
Sierra,2024-04-01,-0.09691820148012344,Green
Siskiyou,2024-04-01,-0.18085649690846575,Green
Solano,2024-04-01,0.14977309375200235,Red
Sonoma,2024-04-01,0.022113421690493056,Green
Stanislaus,2024-04-01,-0.2018805971205256,Green
Sutter,2024-04-01,0.13750988646971712,Yellow
Tehama,2024-04-01,-0.0951758548483262,Green
Trinity,2024-04-01,0.0238561484903028,Green
Tulare,2024-04-01,0.07128977699843109,Green
Tuolumne,2024-04-01,0.10239683723883375,Green
Ventura,2024-04-01,0.015222692909911137,Green
Yolo,2024-04-01,-0.10539375335111316,Green
Yuba,2024-04-01,0.04190078451002231,Green
Alameda,2024-05-01,-0.07365226373601062,Green
Alpine,2024-05-01,-0.04084456492536704,Green
Amador,2024-05-01,-0.16865437365413236,Green
Butte,2024-05-01,-0.19330334096985485,Green
Calaveras,2024-05-01,-0.059920867521693046,Green
Colusa,2024-05-01,-0.014877490764091674,Green
Contra Costa,2024-05-01,0.064812571293674,Green
Del Norte,2024-05-01,-0.3131432682568366,Green
El Dorado,2024-05-01,-0.13205403537063776,Green
Fresno,2024-05-01,0.17661151115877977,Yellow
Glenn,2024-05-01,-0.06771816444185329,Green
Humboldt,2024-05-01,-0.17255739092889774,Green
Imperial,2024-05-01,-0.10127154189419468,Green
Inyo,2024-05-01,0.0297511061587322,Green
Kern,2024-05-01,0.05092620479121564,Green
Kings,2024-05-01,0.058702720497358106,Green
Lake,2024-05-01,-0.1207129039944038,Green
Lassen,2024-05-01,-0.1737444184647008,Green
Los Angeles,2024-05-01,-0.027768565072153497,Green
Madera,2024-05-01,0.0016314457752190812,Green
Marin,2024-05-01,-0.14984719298881297,Green
Mariposa,2024-05-01,0.005730026562670464,Green
Mendocino,2024-05-01,-0.05922074657551768,Green
Merced,2024-05-01,0.12287706082413866,Yellow
Modoc,2024-05-01,-0.02023635295770658,Green
Mono,2024-05-01,0.366894009914372,Red
Monterey,2024-05-01,-0.07655428848229609,Green
Napa,2024-05-01,-0.2601146839782745,Green
Nevada,2024-05-01,-0.05579967417146909,Green
Orange,2024-05-01,0.0013108809502805827,Green
Placer,2024-05-01,-0.014700656755851233,Green
Plumas,2024-05-01,-0.19887257961129173,Green
Riverside,2024-05-01,0.1191762673883266,Green
Sacramento,2024-05-01,0.009802044961579175,Green
San Benito,2024-05-01,-0.15585058466583107,Green
San Bernardino,2024-05-01,-0.011401638098513078,Green
San Diego,2024-05-01,0.041419879661821334,Green
San Francisco,2024-05-01,0.014246728291324414,Green
San Joaquin,2024-05-01,-0.05618744846959599,Green
San Luis Obispo,2024-05-01,-0.11114569245717584,Green
San Mateo,2024-05-01,0.11567684017465601,Green
Santa Barbara,2024-05-01,-0.1617640360930258,Green
Santa Clara,2024-05-01,-0.1222484242023963,Green
Santa Cruz,2024-05-01,0.0611524285199322,Green
Shasta,2024-05-01,-0.05187732682758571,Green
Sierra,2024-05-01,-0.30918020591485856,Green
Siskiyou,2024-05-01,0.007364141742812556,Green
Solano,2024-05-01,0.05583997369222119,Green
Sonoma,2024-05-01,0.15050168701278707,Yellow
Stanislaus,2024-05-01,-0.07190518975965614,Green
Sutter,2024-05-01,-0.030016711694919773,Green
Tehama,2024-05-01,0.0008858206246468014,Green
Trinity,2024-05-01,0.3027730713875199,Red
Tulare,2024-05-01,0.06414077318996762,Green
Tuolumne,2024-05-01,-0.020431159969867482,Green
Ventura,2024-05-01,-0.0427974811250676,Green
Yolo,2024-05-01,-0.1239133500281356,Green
Yuba,2024-05-01,0.001743009622874555,Green
Alameda,2024-06-01,-0.10832967401024769,Green
Alpine,2024-06-01,-0.12208685541623432,Green
Amador,2024-06-01,-0.2034931527624574,Green
Butte,2024-06-01,-0.24112117615669504,Green
Calaveras,2024-06-01,-0.060539359044910875,Green
Colusa,2024-06-01,0.02803283889736306,Green
Contra Costa,2024-06-01,0.007445664313864032,Green
Del Norte,2024-06-01,-0.15233959238211073,Green
El Dorado,2024-06-01,-0.24860829006270188,Green
Fresno,2024-06-01,-0.006069102713479977,Green
Glenn,2024-06-01,-0.12323185404116586,Green
Humboldt,2024-06-01,-0.2246395009369475,Green
Imperial,2024-06-01,-0.17353319980946807,Green
Inyo,2024-06-01,-0.034838239527426915,Green
Kern,2024-06-01,-0.10492374517421087,Green
Kings,2024-06-01,-0.12315638352820663,Green
Lake,2024-06-01,-0.1980948636295763,Green
Lassen,2024-06-01,-0.11503627369379336,Green
Los Angeles,2024-06-01,-0.07177916405812275,Green
Madera,2024-06-01,-0.18937982218216196,Green
Marin,2024-06-01,-0.11805299724321532,Green
Mariposa,2024-06-01,-0.1967163600312503,Green
Mendocino,2024-06-01,-0.1707749922162327,Green
Merced,2024-06-01,-0.07296592646300035,Green
Modoc,2024-06-01,-0.041723761512063674,Green
Mono,2024-06-01,0.054042794704612554,Green
Monterey,2024-06-01,-0.20386096983881372,Green
Napa,2024-06-01,-0.08310558908823985,Green
Nevada,2024-06-01,-0.15130786237408345,Green
Orange,2024-06-01,-0.010663504961341344,Green
Placer,2024-06-01,-0.06483686985592338,Green
Plumas,2024-06-01,-0.4313712798955359,Green
Riverside,2024-06-01,0.03560058733507946,Green
Sacramento,2024-06-01,-0.17787248442279643,Green
San Benito,2024-06-01,-0.14538237496856893,Green
San Bernardino,2024-06-01,-0.022261473437103024,Green
San Diego,2024-06-01,-0.06397164315251049,Green
San Francisco,2024-06-01,-0.08624833734859899,Green
San Joaquin,2024-06-01,-0.15836755590577417,Green
San Luis Obispo,2024-06-01,0.0029044137985633116,Green
San Mateo,2024-06-01,0.015640186566041322,Green
Santa Barbara,2024-06-01,-0.22816891506872494,Green
Santa Clara,2024-06-01,-0.1801457530897412,Green
Santa Cruz,2024-06-01,-0.14851934426459873,Green
Shasta,2024-06-01,-0.10496167944253608,Green
Sierra,2024-06-01,-0.3274582084787447,Green
Siskiyou,2024-06-01,-0.17251691059702093,Green
Solano,2024-06-01,-0.061067240775778096,Green
Sonoma,2024-06-01,0.012298814178180885,Green
Stanislaus,2024-06-01,-0.014929839458615656,Green
Sutter,2024-06-01,-0.07567324743477767,Green
Tehama,2024-06-01,-0.2033541288415553,Green
Trinity,2024-06-01,0.018844701983236335,Green
Tulare,2024-06-01,-0.09584467420899942,Green
Tuolumne,2024-06-01,-0.10227695815662792,Green
Ventura,2024-06-01,0.07544367571009214,Green
Yolo,2024-06-01,-0.22976594725259802,Green
Yuba,2024-06-01,-0.10908854758099708,Green
Alameda,2024-07-01,-0.1268746462708695,Green
Alpine,2024-07-01,-0.6555421811170777,Green
Amador,2024-07-01,0.03035073192517791,Green
Butte,2024-07-01,-0.05967715717319041,Green
Calaveras,2024-07-01,0.08235575547744031,Green
Colusa,2024-07-01,0.07054877150662667,Green
Contra Costa,2024-07-01,0.17113307580126036,Yellow
Del Norte,2024-07-01,-0.05509667619176538,Green
El Dorado,2024-07-01,-0.09977945831682204,Green
Fresno,2024-07-01,0.14921164208542453,Yellow
Glenn,2024-07-01,-0.05768137758679351,Green
Humboldt,2024-07-01,-0.03683823531606103,Green
Imperial,2024-07-01,0.07253805214187205,Green
Inyo,2024-07-01,0.08730520895386874,Green
Kern,2024-07-01,0.06993061588842996,Green
Kings,2024-07-01,0.07689107592990718,Green
Lake,2024-07-01,0.11525265618189753,Green
Lassen,2024-07-01,-0.1911830301425518,Green
Los Angeles,2024-07-01,-0.029220388714839958,Green
Madera,2024-07-01,0.01718927721396375,Green
Marin,2024-07-01,-0.07452516296787692,Green
Mariposa,2024-07-01,0.0861085857867909,Green
Mendocino,2024-07-01,0.06287493756126025,Green
Merced,2024-07-01,0.0749119318299795,Green
Modoc,2024-07-01,-0.04347777055013015,Green
Mono,2024-07-01,0.04914492413465361,Green
Monterey,2024-07-01,-0.05129981066427533,Green
Napa,2024-07-01,0.059843041227132646,Green
Nevada,2024-07-01,0.008112347140285525,Green
Orange,2024-07-01,0.06723855307986588,Green
Placer,2024-07-01,0.14863546555592888,Yellow
Plumas,2024-07-01,-0.33021535734562896,Green
Riverside,2024-07-01,0.0695615849980086,Green
Sacramento,2024-07-01,0.048917549030213635,Green
San Benito,2024-07-01,0.051022940613681934,Green
San Bernardino,2024-07-01,-0.0351576316503115,Green
San Diego,2024-07-01,0.12722594495917056,Red
San Francisco,2024-07-01,0.05189945107012513,Green
San Joaquin,2024-07-01,-0.0740980524778253,Green
San Luis Obispo,2024-07-01,0.08271385225791804,Green
San Mateo,2024-07-01,0.2283897606947543,Red
Santa Barbara,2024-07-01,-0.04170362438557079,Green
Santa Clara,2024-07-01,0.06434780045478511,Green
Santa Cruz,2024-07-01,0.10828215998001456,Green
Shasta,2024-07-01,-0.05135138922447249,Green
Sierra,2024-07-01,-0.2798110576848257,Green
Siskiyou,2024-07-01,-0.06259007326902398,Green
Solano,2024-07-01,0.10830160153458467,Green
Sonoma,2024-07-01,0.3853593481952248,Red
Stanislaus,2024-07-01,-0.013698562879979897,Green
Sutter,2024-07-01,0.10932070939652468,Yellow
Tehama,2024-07-01,-0.07127093710669259,Green
Trinity,2024-07-01,0.05233803176482453,Green
Tulare,2024-07-01,0.07190221580936787,Green
Tuolumne,2024-07-01,-0.004684210525875924,Green
Ventura,2024-07-01,0.09981268429110425,Green
Yolo,2024-07-01,-0.03229771632233343,Green
Yuba,2024-07-01,0.11707050233300487,Green
Alameda,2024-08-01,-0.19975007598888528,Green
Alpine,2024-08-01,0.29409244737859896,Red
Amador,2024-08-01,-0.13255886376224665,Green
Butte,2024-08-01,0.43230586103619123,Red
Calaveras,2024-08-01,-0.05062711395740207,Green
Colusa,2024-08-01,-0.23974442666295634,Green
Contra Costa,2024-08-01,0.10463312655896313,Green
Del Norte,2024-08-01,-0.1366101704457085,Green
El Dorado,2024-08-01,-0.17172524199515007,Green
Fresno,2024-08-01,0.20831409454769625,Red
Glenn,2024-08-01,0.2823089797226578,Red
Humboldt,2024-08-01,0.005638372644439772,Green
Imperial,2024-08-01,0.011218668674426533,Green
Inyo,2024-08-01,-0.1447166933887488,Green
Kern,2024-08-01,0.038508837995717325,Green
Kings,2024-08-01,-0.031294427473379,Green
Lake,2024-08-01,-0.016226443143783683,Green
Lassen,2024-08-01,0.4229444678214891,Red
Los Angeles,2024-08-01,0.003991790245830512,Green
Madera,2024-08-01,-0.07300572665599372,Green
Marin,2024-08-01,-0.0856838819333127,Green
Mariposa,2024-08-01,-0.284106581903471,Green
Mendocino,2024-08-01,-0.06709513806172741,Green
Merced,2024-08-01,0.12194174298114016,Green
Modoc,2024-08-01,-0.08741531470477071,Green
Mono,2024-08-01,-0.2534831175849342,Green
Monterey,2024-08-01,-0.03925834255369019,Green
Napa,2024-08-01,0.14331684082469548,Yellow
Nevada,2024-08-01,-0.14449518181707105,Green
Orange,2024-08-01,0.05097234618291004,Green
Placer,2024-08-01,-0.035152836794306766,Green
Plumas,2024-08-01,1.0937977397894436,Red
Riverside,2024-08-01,0.10351615368126,Green
Sacramento,2024-08-01,-0.021321338483736834,Green
San Benito,2024-08-01,-0.0960749158790674,Green
San Bernardino,2024-08-01,-0.000692654371783929,Green
San Diego,2024-08-01,0.04264964956606682,Green
San Francisco,2024-08-01,0.20054054527814646,Red
San Joaquin,2024-08-01,-0.06669718452941491,Green
San Luis Obispo,2024-08-01,0.39866624692011315,Red
San Mateo,2024-08-01,0.17042113316668134,Green
Santa Barbara,2024-08-01,0.15729165938071996,Green
Santa Clara,2024-08-01,-0.006024773008745346,Green
Santa Cruz,2024-08-01,0.09750654906224694,Green
Shasta,2024-08-01,0.13841756766573807,Green
Sierra,2024-08-01,-0.2266845594991216,Green
Siskiyou,2024-08-01,0.17620420875919585,Red
Solano,2024-08-01,0.1120060582266338,Yellow
Sonoma,2024-08-01,0.13243336747564716,Green
Stanislaus,2024-08-01,-0.019209282920482428,Green
Sutter,2024-08-01,-0.09005944627984555,Green
Tehama,2024-08-01,0.08442175217269225,Green
Trinity,2024-08-01,-0.1678708762102663,Green
Tulare,2024-08-01,0.04120902668880255,Green
Tuolumne,2024-08-01,-0.05200630005269305,Green
Ventura,2024-08-01,0.08238519865007078,Green
Yolo,2024-08-01,-0.01596601376033611,Green
Yuba,2024-08-01,-0.07941585481821249,Green
Alameda,2024-09-01,-0.1866909048880529,Green
Alpine,2024-09-01,-0.593570106002052,Green
Amador,2024-09-01,-0.144563788757861,Green
Butte,2024-09-01,0.36486040068504005,Red
Calaveras,2024-09-01,-0.12233385813154428,Green
Colusa,2024-09-01,-0.046002932565712897,Green
Contra Costa,2024-09-01,-0.020767951035237098,Green
Del Norte,2024-09-01,-0.11417551736074702,Green
El Dorado,2024-09-01,-0.07053228843929739,Green
Fresno,2024-09-01,0.09728450766199913,Green
Glenn,2024-09-01,-0.21462932532743345,Green
Humboldt,2024-09-01,0.04099115932846357,Green
Imperial,2024-09-01,-0.024256585726431384,Green
Inyo,2024-09-01,0.046150034609231755,Green
Kern,2024-09-01,-0.0677706689048099,Green
Kings,2024-09-01,-0.06095848926867638,Green
Lake,2024-09-01,0.026307119723935225,Green
Lassen,2024-09-01,-0.08992440952582569,Green
Los Angeles,2024-09-01,-0.031239098541316252,Green
Madera,2024-09-01,-0.05121287278556898,Green
Marin,2024-09-01,-0.09650864788922545,Green
Mariposa,2024-09-01,0.10336057228004765,Green
Mendocino,2024-09-01,-0.06051576294742145,Green
Merced,2024-09-01,-0.06790206738193771,Green
Modoc,2024-09-01,0.008475599658546135,Green
Mono,2024-09-01,-0.04000695621216769,Green
Monterey,2024-09-01,-0.06988663237746455,Green
Napa,2024-09-01,0.03389370237045382,Green
Nevada,2024-09-01,-0.022980780986051316,Green
Orange,2024-09-01,-0.03512385939470832,Green
Placer,2024-09-01,0.025290854228689368,Green
Plumas,2024-09-01,0.1032082645807475,Green
Riverside,2024-09-01,0.12006254344063895,Green
Sacramento,2024-09-01,-0.07525232761471487,Green
San Benito,2024-09-01,-0.0789832310144193,Green
San Bernardino,2024-09-01,-0.04308000177977274,Green
San Diego,2024-09-01,0.08227112858441425,Green
San Francisco,2024-09-01,0.14582081082583065,Green
San Joaquin,2024-09-01,-0.11642746238062067,Green
San Luis Obispo,2024-09-01,0.6988798612281477,Red
San Mateo,2024-09-01,0.06344657214726114,Green
Santa Barbara,2024-09-01,0.29454397983795505,Red
Santa Clara,2024-09-01,-0.04379328257071019,Green
Santa Cruz,2024-09-01,0.5121396067732714,Red
Shasta,2024-09-01,-0.05499212721979838,Green
Sierra,2024-09-01,-0.4508866778678052,Green
Siskiyou,2024-09-01,-0.08618822669542109,Green
Solano,2024-09-01,0.026109235786936826,Green
Sonoma,2024-09-01,-0.044570854356078944,Green
Stanislaus,2024-09-01,-0.1149670701467364,Green
Sutter,2024-09-01,-0.08970171561089596,Green
Tehama,2024-09-01,0.06646115831662708,Green
Trinity,2024-09-01,-0.0015208347079863887,Green
Tulare,2024-09-01,-0.07180979667556482,Green
Tuolumne,2024-09-01,0.09181706281681074,Green
Ventura,2024-09-01,-0.011209607053346364,Green
Yolo,2024-09-01,0.2712196152949296,Green
Yuba,2024-09-01,-0.13508559285116808,Green
Alameda,2024-10-01,-0.17327105631987413,Green
Alpine,2024-10-01,-0.3499627992405031,Green
Amador,2024-10-01,-0.1579135655022922,Green
Butte,2024-10-01,0.08185514975705029,Green
Calaveras,2024-10-01,0.08269675314346754,Green
Colusa,2024-10-01,0.036889028189335836,Green
Contra Costa,2024-10-01,0.06548578936951575,Green
Del Norte,2024-10-01,-0.08095468598617638,Green
El Dorado,2024-10-01,-0.1527405854135565,Green
Fresno,2024-10-01,0.13471236370543607,Green
Glenn,2024-10-01,0.02138632637012193,Green
Humboldt,2024-10-01,-0.04563662873031893,Green
Imperial,2024-10-01,0.054799614177440434,Green
Inyo,2024-10-01,-0.05434171254074368,Green
Kern,2024-10-01,0.04162141999478279,Green
Kings,2024-10-01,0.05002508859257651,Green
Lake,2024-10-01,0.1098170924620167,Green
Lassen,2024-10-01,-0.0012687321046475329,Green
Los Angeles,2024-10-01,-0.01115909051888319,Green
Madera,2024-10-01,0.027016814123171796,Green
Marin,2024-10-01,-0.06824526406279023,Green
Mariposa,2024-10-01,0.25081034825165743,Red
Mendocino,2024-10-01,-0.004420391816765151,Green
Merced,2024-10-01,0.01369772008508211,Green
Modoc,2024-10-01,-0.07522755432773888,Green
Mono,2024-10-01,0.2631916000554278,Red
Monterey,2024-10-01,-0.016578422060373306,Green
Napa,2024-10-01,0.09606780789985848,Green
Nevada,2024-10-01,-0.011259644611732561,Green
Orange,2024-10-01,0.032349677433115925,Green
Placer,2024-10-01,-0.0541446607676593,Green
Plumas,2024-10-01,0.005669298025041423,Green
Riverside,2024-10-01,-0.0420958725195508,Green
Sacramento,2024-10-01,0.06295481977414291,Green
San Benito,2024-10-01,0.08077833446191493,Green
San Bernardino,2024-10-01,-0.05601928245613684,Green
San Diego,2024-10-01,0.1447665755634732,Red
San Francisco,2024-10-01,0.12894104890044142,Green
San Joaquin,2024-10-01,-0.10860184598821139,Green
San Mateo,2024-10-01,0.08799410026774163,Green
Santa Barbara,2024-10-01,0.1591299492603174,Green
Santa Clara,2024-10-01,-0.04712505151082045,Green
Santa Cruz,2024-10-01,0.42955939121871284,Red
Shasta,2024-10-01,-0.006000526678450405,Green
Sierra,2024-10-01,-0.08574925386237611,Green
Siskiyou,2024-10-01,0.0524083196709021,Green
Solano,2024-10-01,0.027035915326430206,Green
Sonoma,2024-10-01,0.1287297399191703,Green
Stanislaus,2024-10-01,-0.021294335599295285,Green
Sutter,2024-10-01,0.039630325066897704,Green
Tehama,2024-10-01,0.05668273121478943,Green
Trinity,2024-10-01,-0.02912218237008533,Green
Tulare,2024-10-01,0.029828342717732628,Green
Tuolumne,2024-10-01,0.09323552195944902,Green
Ventura,2024-10-01,0.13572966937213202,Red
Yolo,2024-10-01,0.2534271780971048,Green
Yuba,2024-10-01,-0.11226275795248924,Green
Alameda,2024-11-01,-0.11255055439841638,Green
Alpine,2024-11-01,-0.17352458558016073,Green
Amador,2024-11-01,-0.18087772262968857,Green
Butte,2024-11-01,-0.008271611277017879,Green
Calaveras,2024-11-01,-0.024887865664996286,Green
Colusa,2024-11-01,0.07121155058976317,Green
Contra Costa,2024-11-01,-0.10058225006507622,Green
Del Norte,2024-11-01,-0.08884749133959759,Green
El Dorado,2024-11-01,-0.12931644471667206,Green
Fresno,2024-11-01,0.06708063222515526,Green
Glenn,2024-11-01,-0.25662941264583566,Green
Humboldt,2024-11-01,-0.11674689042389418,Green
Imperial,2024-11-01,-0.09822868622178062,Green
Inyo,2024-11-01,0.06540013424023211,Green
Kern,2024-11-01,-0.09613144432523149,Green
Kings,2024-11-01,-0.051031874927644064,Green
Lake,2024-11-01,0.040281727933755576,Green
Lassen,2024-11-01,-0.13926809198908702,Green
Los Angeles,2024-11-01,-0.11291692509178254,Green
Madera,2024-11-01,-0.0154617243807269,Green
Marin,2024-11-01,-0.24525286442422506,Green
Mariposa,2024-11-01,-0.15765536167665994,Green
Mendocino,2024-11-01,-0.07286672524220773,Green
Merced,2024-11-01,-0.07823917430868801,Green
Modoc,2024-11-01,0.07729273924983149,Green
Mono,2024-11-01,0.15382927276243707,Yellow
Monterey,2024-11-01,0.2114915414793865,Yellow
Napa,2024-11-01,-0.2776697967678235,Green
Nevada,2024-11-01,0.002542250752409435,Green
Orange,2024-11-01,-0.04383034761190804,Green
Placer,2024-11-01,-0.15962535836253908,Green
Plumas,2024-11-01,0.19006350044318202,Green
Riverside,2024-11-01,-0.15209056984082803,Green
Sacramento,2024-11-01,0.002768245300373481,Green
San Benito,2024-11-01,0.11257177479636314,Green
San Bernardino,2024-11-01,-0.129152549565177,Green
San Diego,2024-11-01,-0.023128818658024505,Green
San Francisco,2024-11-01,0.012850915777633778,Green
San Joaquin,2024-11-01,-0.13020583029716676,Green
San Luis Obispo,2024-11-01,0.03665836030433833,Green
San Mateo,2024-11-01,-0.09612016507207514,Green
Santa Barbara,2024-11-01,0.023277314311463897,Green
Santa Clara,2024-11-01,-0.14183220524376627,Green
Santa Cruz,2024-11-01,0.2741094707328371,Red
Shasta,2024-11-01,-0.1264751883996571,Green
Sierra,2024-11-01,-0.23600360574209164,Green
Siskiyou,2024-11-01,0.02676850461289745,Green
Solano,2024-11-01,-0.12980172410735927,Green
Sonoma,2024-11-01,-0.18507614758526733,Green
Stanislaus,2024-11-01,-0.07408305025835105,Green
Sutter,2024-11-01,-0.0367916888645533,Green
Tehama,2024-11-01,-0.03245991134952323,Green
Trinity,2024-11-01,0.09989148445711642,Green
Tulare,2024-11-01,-0.05688283644862854,Green
Tuolumne,2024-11-01,0.08517957626626838,Green
Ventura,2024-11-01,-0.12170467193204525,Green
Yolo,2024-11-01,0.05892905184752354,Green
Yuba,2024-11-01,-0.03751090713935913,Green
Alameda,2024-12-01,-0.10414149536644866,Green
Alpine,2024-12-01,0.29522873632526014,Red
Amador,2024-12-01,-0.05776771362686775,Green
Butte,2024-12-01,-0.006505051227066442,Green
Calaveras,2024-12-01,-0.0642435184429394,Green
Colusa,2024-12-01,0.417901823085314,Red
Contra Costa,2024-12-01,-0.016584326158290964,Green
Del Norte,2024-12-01,-0.1495766031325657,Green
El Dorado,2024-12-01,-0.11044902084655514,Green
Fresno,2024-12-01,0.07021420640852842,Green
Glenn,2024-12-01,0.0748568927644873,Green
Humboldt,2024-12-01,-0.1061261992040245,Green
Imperial,2024-12-01,-0.15594095398062416,Green
Inyo,2024-12-01,-0.05667415673823476,Green
Kern,2024-12-01,-0.14316426717589983,Green
Kings,2024-12-01,-0.09320197296807238,Green
Lake,2024-12-01,-0.016060290856830438,Green
Lassen,2024-12-01,0.06678090932189043,Green
Los Angeles,2024-12-01,-0.013857025520699943,Green
Madera,2024-12-01,-0.056080638605252274,Green
Marin,2024-12-01,-0.134191264111275,Green
Mariposa,2024-12-01,0.03209389634452819,Green
Mendocino,2024-12-01,0.028204470172446455,Green
Merced,2024-12-01,-0.01736258725913951,Green
Modoc,2024-12-01,-0.01128134580901107,Green
Mono,2024-12-01,0.2960332417153357,Red
Monterey,2024-12-01,0.06480279869886792,Green
Napa,2024-12-01,-0.07451000524168876,Green
Nevada,2024-12-01,0.10792929281426394,Green
Orange,2024-12-01,-0.04836609346015748,Green
Placer,2024-12-01,0.049393028451511355,Green
Plumas,2024-12-01,0.2926372970578067,Red
Riverside,2024-12-01,0.07647931454830534,Green
Sacramento,2024-12-01,0.05662695109899011,Green
San Benito,2024-12-01,-0.07081487074538763,Green
San Bernardino,2024-12-01,-0.04982976423565438,Green
San Diego,2024-12-01,0.03429086868952838,Green
San Francisco,2024-12-01,0.10292206099624283,Green
San Joaquin,2024-12-01,-0.05402630005720587,Green
San Luis Obispo,2024-12-01,-0.02561571877949561,Green
San Mateo,2024-12-01,0.07626102185424914,Green
Santa Barbara,2024-12-01,0.07037550790655715,Green
Santa Clara,2024-12-01,-0.09092106439044534,Green
Santa Cruz,2024-12-01,0.06450891917648131,Green
Shasta,2024-12-01,-0.044667299245742496,Green
Sierra,2024-12-01,0.33012940755155384,Red
Siskiyou,2024-12-01,-0.025620938602655418,Green
Solano,2024-12-01,-0.05378319194695746,Green
Sonoma,2024-12-01,0.23915322278759824,Red
Stanislaus,2024-12-01,0.01668937108866598,Green
Sutter,2024-12-01,0.02410077971014154,Green
Tehama,2024-12-01,-0.05608064499758114,Green
Trinity,2024-12-01,0.2989180383983588,Red
Tulare,2024-12-01,-0.0411772916949884,Green
Tuolumne,2024-12-01,0.0679081737661633,Green
Ventura,2024-12-01,-0.06161861775074286,Green
Yolo,2024-12-01,-0.08008268140177004,Green
Yuba,2024-12-01,0.011938198799324446,Green
Alameda,2025-01-01,-0.22375727060127446,Green
Alpine,2025-01-01,-0.34614527953588503,Green
Amador,2025-01-01,-0.017018075295655948,Green
Butte,2025-01-01,0.08911420702807424,Green
Calaveras,2025-01-01,0.07564340532246659,Green
Colusa,2025-01-01,0.06537139087573854,Green
Contra Costa,2025-01-01,0.09654350089112217,Green
Del Norte,2025-01-01,-0.1892228991205248,Green
El Dorado,2025-01-01,-0.16649639864807247,Green
Fresno,2025-01-01,0.19045324549216158,Red
Glenn,2025-01-01,0.08148188073286161,Green
Humboldt,2025-01-01,0.02151392392272854,Green
Imperial,2025-01-01,-0.02545713223537458,Green
Inyo,2025-01-01,-0.07900240670651756,Green
Kern,2025-01-01,0.06165754338573755,Green
Kings,2025-01-01,0.03165150643496759,Green
Lake,2025-01-01,0.05012935193088433,Green
Lassen,2025-01-01,-0.06780953669740726,Green
Los Angeles,2025-01-01,-0.027274636204373922,Green
Madera,2025-01-01,-0.09341691310061578,Green
Marin,2025-01-01,-0.18413658827825594,Green
Mariposa,2025-01-01,-0.03444606135691295,Green
Mendocino,2025-01-01,0.1322255774335571,Green
Merced,2025-01-01,0.045591245001749034,Green
Modoc,2025-01-01,0.2595248550316716,Red
Mono,2025-01-01,-0.2777997122127238,Green
Monterey,2025-01-01,0.08419923524772362,Green
Napa,2025-01-01,-0.10526112884195331,Green
Nevada,2025-01-01,-0.0027041640867661388,Green
Orange,2025-01-01,-0.037764656790725236,Green
Placer,2025-01-01,-0.025014717975117118,Green
Plumas,2025-01-01,0.27440715233365154,Yellow
